Reaction ID,Reaction Name,Equation,Compartment,realisticmodelnoaperture_pfba,realisticmodelnoaperture_max,realisticmodelnoaperture_min,realisticmodel_pfba,realisticmodel_max,realisticmodel_min,starchknockoutmodelnoaperture_pfba,starchknockoutmodelnoaperture_max,starchknockoutmodelnoaperture_min,starchknockoutmodel_pfba,starchknockoutmodel_max,starchknockoutmodel_min
ACSERLY_RXN_p_gc_4,ACSERLY-RXN:Cysteine synthase_gc_4,ACETYLSERINE_p_gc_4 + HS_p_gc_4 --> ACET_p_gc_4 + CYS_p_gc_4,p_gc_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,4.4781308352962806e-11,NA,NA
Beta_Oxidation_x_me_1,Beta-Oxidation_me_1,0.65 ATP_x_me_1 + 8.0 CO_A_x_me_1 + 7.0 NAD_x_me_1 + 7.0 OXYGEN_MOLECULE_x_me_1 + PALMITATE_x_me_1 + 7.0 WATER_x_me_1 + 0.35 aATP_x_me_1 --> 8.0 ACETYL_COA_x_me_1 + AMP_x_me_1 + 7.0 HYDROGEN_PEROXIDE_x_me_1 + 7.0 NADH_x_me_1 + 0.65 PPI_x_me_1 + 7.0 PROTON_x_me_1 + 0.35 aPPI_x_me_1,x_me_1,-7.071565425023013e-19,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
Beta_Oxidation_x_me_2,Beta-Oxidation_me_2,0.65 ATP_x_me_2 + 8.0 CO_A_x_me_2 + 7.0 NAD_x_me_2 + 7.0 OXYGEN_MOLECULE_x_me_2 + PALMITATE_x_me_2 + 7.0 WATER_x_me_2 + 0.35 aATP_x_me_2 --> 8.0 ACETYL_COA_x_me_2 + AMP_x_me_2 + 7.0 HYDROGEN_PEROXIDE_x_me_2 + 7.0 NADH_x_me_2 + 0.65 PPI_x_me_2 + 7.0 PROTON_x_me_2 + 0.35 aPPI_x_me_2,x_me_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
Beta_Oxidation_x_me_3,Beta-Oxidation_me_3,0.65 ATP_x_me_3 + 8.0 CO_A_x_me_3 + 7.0 NAD_x_me_3 + 7.0 OXYGEN_MOLECULE_x_me_3 + PALMITATE_x_me_3 + 7.0 WATER_x_me_3 + 0.35 aATP_x_me_3 --> 8.0 ACETYL_COA_x_me_3 + AMP_x_me_3 + 7.0 HYDROGEN_PEROXIDE_x_me_3 + 7.0 NADH_x_me_3 + 0.65 PPI_x_me_3 + 7.0 PROTON_x_me_3 + 0.35 aPPI_x_me_3,x_me_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
Beta_Oxidation_x_me_4,Beta-Oxidation_me_4,0.65 ATP_x_me_4 + 8.0 CO_A_x_me_4 + 7.0 NAD_x_me_4 + 7.0 OXYGEN_MOLECULE_x_me_4 + PALMITATE_x_me_4 + 7.0 WATER_x_me_4 + 0.35 aATP_x_me_4 --> 8.0 ACETYL_COA_x_me_4 + AMP_x_me_4 + 7.0 HYDROGEN_PEROXIDE_x_me_4 + 7.0 NADH_x_me_4 + 0.65 PPI_x_me_4 + 7.0 PROTON_x_me_4 + 0.35 aPPI_x_me_4,x_me_4,0.0,NA,NA,-4.447523010204905e-17,NA,NA,0.0,NA,NA,0.0,NA,NA
Beta_Oxidation_x_gc_1,Beta-Oxidation_gc_1,0.65 ATP_x_gc_1 + 8.0 CO_A_x_gc_1 + 7.0 NAD_x_gc_1 + 7.0 OXYGEN_MOLECULE_x_gc_1 + PALMITATE_x_gc_1 + 7.0 WATER_x_gc_1 + 0.35 aATP_x_gc_1 --> 8.0 ACETYL_COA_x_gc_1 + AMP_x_gc_1 + 7.0 HYDROGEN_PEROXIDE_x_gc_1 + 7.0 NADH_x_gc_1 + 0.65 PPI_x_gc_1 + 7.0 PROTON_x_gc_1 + 0.35 aPPI_x_gc_1,x_gc_1,0.0,NA,NA,6.203537997233166e-17,NA,NA,0.0,NA,NA,0.0,NA,NA
Beta_Oxidation_x_gc_2,Beta-Oxidation_gc_2,0.65 ATP_x_gc_2 + 8.0 CO_A_x_gc_2 + 7.0 NAD_x_gc_2 + 7.0 OXYGEN_MOLECULE_x_gc_2 + PALMITATE_x_gc_2 + 7.0 WATER_x_gc_2 + 0.35 aATP_x_gc_2 --> 8.0 ACETYL_COA_x_gc_2 + AMP_x_gc_2 + 7.0 HYDROGEN_PEROXIDE_x_gc_2 + 7.0 NADH_x_gc_2 + 0.65 PPI_x_gc_2 + 7.0 PROTON_x_gc_2 + 0.35 aPPI_x_gc_2,x_gc_2,0.0,NA,NA,0.0,NA,NA,-7.4141908427020745e-34,NA,NA,1.0964379452301055e-17,NA,NA
Beta_Oxidation_x_gc_3,Beta-Oxidation_gc_3,0.65 ATP_x_gc_3 + 8.0 CO_A_x_gc_3 + 7.0 NAD_x_gc_3 + 7.0 OXYGEN_MOLECULE_x_gc_3 + PALMITATE_x_gc_3 + 7.0 WATER_x_gc_3 + 0.35 aATP_x_gc_3 --> 8.0 ACETYL_COA_x_gc_3 + AMP_x_gc_3 + 7.0 HYDROGEN_PEROXIDE_x_gc_3 + 7.0 NADH_x_gc_3 + 0.65 PPI_x_gc_3 + 7.0 PROTON_x_gc_3 + 0.35 aPPI_x_gc_3,x_gc_3,0.0,NA,NA,0.0,NA,NA,3.223561235957423e-35,NA,NA,-2.9205202029965158e-12,NA,NA
Beta_Oxidation_x_gc_4,Beta-Oxidation_gc_4,0.65 ATP_x_gc_4 + 8.0 CO_A_x_gc_4 + 7.0 NAD_x_gc_4 + 7.0 OXYGEN_MOLECULE_x_gc_4 + PALMITATE_x_gc_4 + 7.0 WATER_x_gc_4 + 0.35 aATP_x_gc_4 --> 8.0 ACETYL_COA_x_gc_4 + AMP_x_gc_4 + 7.0 HYDROGEN_PEROXIDE_x_gc_4 + 7.0 NADH_x_gc_4 + 0.65 PPI_x_gc_4 + 7.0 PROTON_x_gc_4 + 0.35 aPPI_x_gc_4,x_gc_4,-4.967524778404038e-17,NA,NA,0.0,NA,NA,0.0,NA,NA,5.597663544120352e-12,NA,NA
RXN_9661_p_me_1,"RXN-9661:Enoyl-[acyl-carrier protein] reductase (NADPH, B-specific)_me_1",Dodec_2_enoyl_ACPs_p_me_1 + NADH_p_me_1 + PROTON_p_me_1 --> Dodecanoyl_ACPs_p_me_1 + NAD_p_me_1,p_me_1,0.0,NA,NA,0.0,NA,NA,9.576161713736533e-19,NA,NA,0.0,NA,NA
RXN_9661_p_me_2,"RXN-9661:Enoyl-[acyl-carrier protein] reductase (NADPH, B-specific)_me_2",Dodec_2_enoyl_ACPs_p_me_2 + NADH_p_me_2 + PROTON_p_me_2 --> Dodecanoyl_ACPs_p_me_2 + NAD_p_me_2,p_me_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
RXN_9661_p_me_3,"RXN-9661:Enoyl-[acyl-carrier protein] reductase (NADPH, B-specific)_me_3",Dodec_2_enoyl_ACPs_p_me_3 + NADH_p_me_3 + PROTON_p_me_3 --> Dodecanoyl_ACPs_p_me_3 + NAD_p_me_3,p_me_3,6.72965590990288e-20,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
RXN_9661_p_me_4,"RXN-9661:Enoyl-[acyl-carrier protein] reductase (NADPH, B-specific)_me_4",Dodec_2_enoyl_ACPs_p_me_4 + NADH_p_me_4 + PROTON_p_me_4 --> Dodecanoyl_ACPs_p_me_4 + NAD_p_me_4,p_me_4,8.358139983633841e-19,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
RXN_9661_p_gc_1,"RXN-9661:Enoyl-[acyl-carrier protein] reductase (NADPH, B-specific)_gc_1",Dodec_2_enoyl_ACPs_p_gc_1 + NADH_p_gc_1 + PROTON_p_gc_1 --> Dodecanoyl_ACPs_p_gc_1 + NAD_p_gc_1,p_gc_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
RXN_9661_p_gc_2,"RXN-9661:Enoyl-[acyl-carrier protein] reductase (NADPH, B-specific)_gc_2",Dodec_2_enoyl_ACPs_p_gc_2 + NADH_p_gc_2 + PROTON_p_gc_2 --> Dodecanoyl_ACPs_p_gc_2 + NAD_p_gc_2,p_gc_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
RXN_9661_p_gc_3,"RXN-9661:Enoyl-[acyl-carrier protein] reductase (NADPH, B-specific)_gc_3",Dodec_2_enoyl_ACPs_p_gc_3 + NADH_p_gc_3 + PROTON_p_gc_3 --> Dodecanoyl_ACPs_p_gc_3 + NAD_p_gc_3,p_gc_3,-2.763774381557258e-17,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
RXN_9661_p_gc_4,"RXN-9661:Enoyl-[acyl-carrier protein] reductase (NADPH, B-specific)_gc_4",Dodec_2_enoyl_ACPs_p_gc_4 + NADH_p_gc_4 + PROTON_p_gc_4 --> Dodecanoyl_ACPs_p_gc_4 + NAD_p_gc_4,p_gc_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
ACONITATEHYDR_RXN_m_me_1,ACONITATEHYDR-RXN:NIL_me_1,CIS_ACONITATE_m_me_1 + WATER_m_me_1 <=> THREO_DS_ISO_CITRATE_m_me_1,m_me_1,0.6630819532404905,NA,NA,0.6627777245237814,NA,NA,0.663081953239975,NA,NA,0.6627751628308751,NA,NA
ACONITATEHYDR_RXN_m_me_2,ACONITATEHYDR-RXN:NIL_me_2,CIS_ACONITATE_m_me_2 + WATER_m_me_2 <=> THREO_DS_ISO_CITRATE_m_me_2,m_me_2,0.3376138152598043,NA,NA,0.3375383639239048,NA,NA,0.33761381526335166,NA,NA,0.33753363689637667,NA,NA
ACONITATEHYDR_RXN_m_me_3,ACONITATEHYDR-RXN:NIL_me_3,CIS_ACONITATE_m_me_3 + WATER_m_me_3 <=> THREO_DS_ISO_CITRATE_m_me_3,m_me_3,0.30515055870880214,NA,NA,0.31096973011236184,NA,NA,0.31103924245575076,NA,NA,0.31096537516311984,NA,NA
ACONITATEHYDR_RXN_m_me_4,ACONITATEHYDR-RXN:NIL_me_4,CIS_ACONITATE_m_me_4 + WATER_m_me_4 <=> THREO_DS_ISO_CITRATE_m_me_4,m_me_4,0.5377643886048266,NA,NA,0.5377514472992513,NA,NA,0.5377643886053534,NA,NA,0.5377506365262515,NA,NA
ACONITATEHYDR_RXN_m_gc_1,ACONITATEHYDR-RXN:NIL_gc_1,CIS_ACONITATE_m_gc_1 + WATER_m_gc_1 <=> THREO_DS_ISO_CITRATE_m_gc_1,m_gc_1,0.0004717587625367067,NA,NA,0.0003133989651530064,NA,NA,0.0004717587720331922,NA,NA,0.0,NA,NA
ACONITATEHYDR_RXN_m_gc_2,ACONITATEHYDR-RXN:NIL_gc_2,CIS_ACONITATE_m_gc_2 + WATER_m_gc_2 <=> THREO_DS_ISO_CITRATE_m_gc_2,m_gc_2,-2.2156475235823934e-15,NA,NA,0.07343935873075778,NA,NA,8.001169658248835e-18,NA,NA,0.11750367881967526,NA,NA
ACONITATEHYDR_RXN_m_gc_3,ACONITATEHYDR-RXN:NIL_gc_3,CIS_ACONITATE_m_gc_3 + WATER_m_gc_3 <=> THREO_DS_ISO_CITRATE_m_gc_3,m_gc_3,3.9980080592336283e-16,NA,NA,0.0009327408432022884,NA,NA,-3.3755859832172697e-28,NA,NA,0.0009327408198389403,NA,NA
ACONITATEHYDR_RXN_m_gc_4,ACONITATEHYDR-RXN:NIL_gc_4,CIS_ACONITATE_m_gc_4 + WATER_m_gc_4 <=> THREO_DS_ISO_CITRATE_m_gc_4,m_gc_4,0.0,NA,NA,0.0008059670794453775,NA,NA,0.0004933878740599935,NA,NA,0.000910929717630967,NA,NA
RXN_6883_mi_me_1,RXN-6883:NIL_me_1,2.0 Oxidized_Ferroproteins_m_me_1 + UBIQUINOL_mi_me_1 --> 2.0 PROTON_m_me_1 + 2.0 Reduced_Ferroproteins_m_me_1 + UBIQUINONE_mi_me_1,mi_me_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
RXN_6883_mi_me_2,RXN-6883:NIL_me_2,2.0 Oxidized_Ferroproteins_m_me_2 + UBIQUINOL_mi_me_2 --> 2.0 PROTON_m_me_2 + 2.0 Reduced_Ferroproteins_m_me_2 + UBIQUINONE_mi_me_2,mi_me_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
RXN_6883_mi_me_3,RXN-6883:NIL_me_3,2.0 Oxidized_Ferroproteins_m_me_3 + UBIQUINOL_mi_me_3 --> 2.0 PROTON_m_me_3 + 2.0 Reduced_Ferroproteins_m_me_3 + UBIQUINONE_mi_me_3,mi_me_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
RXN_6883_mi_me_4,RXN-6883:NIL_me_4,2.0 Oxidized_Ferroproteins_m_me_4 + UBIQUINOL_mi_me_4 --> 2.0 PROTON_m_me_4 + 2.0 Reduced_Ferroproteins_m_me_4 + UBIQUINONE_mi_me_4,mi_me_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
RXN_6883_mi_gc_1,RXN-6883:NIL_gc_1,2.0 Oxidized_Ferroproteins_m_gc_1 + UBIQUINOL_mi_gc_1 --> 2.0 PROTON_m_gc_1 + 2.0 Reduced_Ferroproteins_m_gc_1 + UBIQUINONE_mi_gc_1,mi_gc_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
RXN_6883_mi_gc_2,RXN-6883:NIL_gc_2,2.0 Oxidized_Ferroproteins_m_gc_2 + UBIQUINOL_mi_gc_2 --> 2.0 PROTON_m_gc_2 + 2.0 Reduced_Ferroproteins_m_gc_2 + UBIQUINONE_mi_gc_2,mi_gc_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
RXN_6883_mi_gc_3,RXN-6883:NIL_gc_3,2.0 Oxidized_Ferroproteins_m_gc_3 + UBIQUINOL_mi_gc_3 --> 2.0 PROTON_m_gc_3 + 2.0 Reduced_Ferroproteins_m_gc_3 + UBIQUINONE_mi_gc_3,mi_gc_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
RXN_6883_mi_gc_4,RXN-6883:NIL_gc_4,2.0 Oxidized_Ferroproteins_m_gc_4 + UBIQUINOL_mi_gc_4 --> 2.0 PROTON_m_gc_4 + 2.0 Reduced_Ferroproteins_m_gc_4 + UBIQUINONE_mi_gc_4,mi_gc_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
GLUTARYL_COA_DEHYDROG_RXN_m_me_1,GLUTARYL-COA-DEHYDROG-RXN_me_1,GLUTARYL_COA_m_me_1 + UBIQUINONE_mi_me_1 --> GLUTACONYL_COA_m_me_1 + UBIQUINOL_mi_me_1,m_me_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
GLUTARYL_COA_DEHYDROG_RXN_m_me_2,GLUTARYL-COA-DEHYDROG-RXN_me_2,GLUTARYL_COA_m_me_2 + UBIQUINONE_mi_me_2 --> GLUTACONYL_COA_m_me_2 + UBIQUINOL_mi_me_2,m_me_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
GLUTARYL_COA_DEHYDROG_RXN_m_me_3,GLUTARYL-COA-DEHYDROG-RXN_me_3,GLUTARYL_COA_m_me_3 + UBIQUINONE_mi_me_3 --> GLUTACONYL_COA_m_me_3 + UBIQUINOL_mi_me_3,m_me_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
GLUTARYL_COA_DEHYDROG_RXN_m_me_4,GLUTARYL-COA-DEHYDROG-RXN_me_4,GLUTARYL_COA_m_me_4 + UBIQUINONE_mi_me_4 --> GLUTACONYL_COA_m_me_4 + UBIQUINOL_mi_me_4,m_me_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
GLUTARYL_COA_DEHYDROG_RXN_m_gc_1,GLUTARYL-COA-DEHYDROG-RXN_gc_1,GLUTARYL_COA_m_gc_1 + UBIQUINONE_mi_gc_1 --> GLUTACONYL_COA_m_gc_1 + UBIQUINOL_mi_gc_1,m_gc_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
GLUTARYL_COA_DEHYDROG_RXN_m_gc_2,GLUTARYL-COA-DEHYDROG-RXN_gc_2,GLUTARYL_COA_m_gc_2 + UBIQUINONE_mi_gc_2 --> GLUTACONYL_COA_m_gc_2 + UBIQUINOL_mi_gc_2,m_gc_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
GLUTARYL_COA_DEHYDROG_RXN_m_gc_3,GLUTARYL-COA-DEHYDROG-RXN_gc_3,GLUTARYL_COA_m_gc_3 + UBIQUINONE_mi_gc_3 --> GLUTACONYL_COA_m_gc_3 + UBIQUINOL_mi_gc_3,m_gc_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
GLUTARYL_COA_DEHYDROG_RXN_m_gc_4,GLUTARYL-COA-DEHYDROG-RXN_gc_4,GLUTARYL_COA_m_gc_4 + UBIQUINONE_mi_gc_4 --> GLUTACONYL_COA_m_gc_4 + UBIQUINOL_mi_gc_4,m_gc_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
PRPPAMIDOTRANS_RXN_p_me_1,PRPPAMIDOTRANS-RXN:Amidophosphoribosyltransferase_me_1,GLN_p_me_1 + 0.8 PRPP_p_me_1 + WATER_p_me_1 + 0.2 aPRPP_p_me_1 --> 0.5 5_P_BETA_D_RIBOSYL_AMINE_p_me_1 + GLT_p_me_1 + 0.55 PPI_p_me_1 + 2.15 PROTON_p_me_1 + 0.5 a5_P_BETA_D_RIBOSYL_AMINE_p_me_1 + 0.45 bPPI_p_me_1,p_me_1,0.0,NA,NA,-6.629982470486144e-16,NA,NA,9.985675844792854e-16,NA,NA,-6.499529853727244e-16,NA,NA
PRPPAMIDOTRANS_RXN_p_me_2,PRPPAMIDOTRANS-RXN:Amidophosphoribosyltransferase_me_2,GLN_p_me_2 + 0.8 PRPP_p_me_2 + WATER_p_me_2 + 0.2 aPRPP_p_me_2 --> 0.5 5_P_BETA_D_RIBOSYL_AMINE_p_me_2 + GLT_p_me_2 + 0.55 PPI_p_me_2 + 2.15 PROTON_p_me_2 + 0.5 a5_P_BETA_D_RIBOSYL_AMINE_p_me_2 + 0.45 bPPI_p_me_2,p_me_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
PRPPAMIDOTRANS_RXN_p_me_3,PRPPAMIDOTRANS-RXN:Amidophosphoribosyltransferase_me_3,GLN_p_me_3 + 0.8 PRPP_p_me_3 + WATER_p_me_3 + 0.2 aPRPP_p_me_3 --> 0.5 5_P_BETA_D_RIBOSYL_AMINE_p_me_3 + GLT_p_me_3 + 0.55 PPI_p_me_3 + 2.15 PROTON_p_me_3 + 0.5 a5_P_BETA_D_RIBOSYL_AMINE_p_me_3 + 0.45 bPPI_p_me_3,p_me_3,0.0,NA,NA,0.0,NA,NA,-1.0234865297562493e-13,NA,NA,0.0,NA,NA
PRPPAMIDOTRANS_RXN_p_me_4,PRPPAMIDOTRANS-RXN:Amidophosphoribosyltransferase_me_4,GLN_p_me_4 + 0.8 PRPP_p_me_4 + WATER_p_me_4 + 0.2 aPRPP_p_me_4 --> 0.5 5_P_BETA_D_RIBOSYL_AMINE_p_me_4 + GLT_p_me_4 + 0.55 PPI_p_me_4 + 2.15 PROTON_p_me_4 + 0.5 a5_P_BETA_D_RIBOSYL_AMINE_p_me_4 + 0.45 bPPI_p_me_4,p_me_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
PRPPAMIDOTRANS_RXN_p_gc_1,PRPPAMIDOTRANS-RXN:Amidophosphoribosyltransferase_gc_1,GLN_p_gc_1 + 0.8 PRPP_p_gc_1 + WATER_p_gc_1 + 0.2 aPRPP_p_gc_1 --> 0.5 5_P_BETA_D_RIBOSYL_AMINE_p_gc_1 + GLT_p_gc_1 + 0.55 PPI_p_gc_1 + 2.15 PROTON_p_gc_1 + 0.5 a5_P_BETA_D_RIBOSYL_AMINE_p_gc_1 + 0.45 bPPI_p_gc_1,p_gc_1,0.0,NA,NA,-2.0336356533217094e-19,NA,NA,-2.5361084838052808e-26,NA,NA,0.0,NA,NA
PRPPAMIDOTRANS_RXN_p_gc_2,PRPPAMIDOTRANS-RXN:Amidophosphoribosyltransferase_gc_2,GLN_p_gc_2 + 0.8 PRPP_p_gc_2 + WATER_p_gc_2 + 0.2 aPRPP_p_gc_2 --> 0.5 5_P_BETA_D_RIBOSYL_AMINE_p_gc_2 + GLT_p_gc_2 + 0.55 PPI_p_gc_2 + 2.15 PROTON_p_gc_2 + 0.5 a5_P_BETA_D_RIBOSYL_AMINE_p_gc_2 + 0.45 bPPI_p_gc_2,p_gc_2,0.0,NA,NA,0.0,NA,NA,-4.000584829124418e-18,NA,NA,0.0,NA,NA
PRPPAMIDOTRANS_RXN_p_gc_3,PRPPAMIDOTRANS-RXN:Amidophosphoribosyltransferase_gc_3,GLN_p_gc_3 + 0.8 PRPP_p_gc_3 + WATER_p_gc_3 + 0.2 aPRPP_p_gc_3 --> 0.5 5_P_BETA_D_RIBOSYL_AMINE_p_gc_3 + GLT_p_gc_3 + 0.55 PPI_p_gc_3 + 2.15 PROTON_p_gc_3 + 0.5 a5_P_BETA_D_RIBOSYL_AMINE_p_gc_3 + 0.45 bPPI_p_gc_3,p_gc_3,-1.8225194003822213e-16,NA,NA,0.0,NA,NA,-3.177523229125326e-26,NA,NA,0.0,NA,NA
PRPPAMIDOTRANS_RXN_p_gc_4,PRPPAMIDOTRANS-RXN:Amidophosphoribosyltransferase_gc_4,GLN_p_gc_4 + 0.8 PRPP_p_gc_4 + WATER_p_gc_4 + 0.2 aPRPP_p_gc_4 --> 0.5 5_P_BETA_D_RIBOSYL_AMINE_p_gc_4 + GLT_p_gc_4 + 0.55 PPI_p_gc_4 + 2.15 PROTON_p_gc_4 + 0.5 a5_P_BETA_D_RIBOSYL_AMINE_p_gc_4 + 0.45 bPPI_p_gc_4,p_gc_4,-1.5738184724559748e-30,NA,NA,0.0,NA,NA,-2.9641661225008125e-19,NA,NA,0.0,NA,NA
lycopene_biosynthesis_p_me_1,HYPO lycopene biosynthesis_me_1,1.58 GERANYLGERANYL_PP_p_me_1 + 4.0 PLASTOQUINONE_p_me_1 + 0.42 aGERANYLGERANYL_PP_p_me_1 --> CPD1F_114_p_me_1 + 4.0 PLASTOQUINOL_1_p_me_1 + 1.1 PPI_p_me_1 + 1.32 PROTON_p_me_1 + 0.9 bPPI_p_me_1,p_me_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
lycopene_biosynthesis_p_me_2,HYPO lycopene biosynthesis_me_2,1.58 GERANYLGERANYL_PP_p_me_2 + 4.0 PLASTOQUINONE_p_me_2 + 0.42 aGERANYLGERANYL_PP_p_me_2 --> CPD1F_114_p_me_2 + 4.0 PLASTOQUINOL_1_p_me_2 + 1.1 PPI_p_me_2 + 1.32 PROTON_p_me_2 + 0.9 bPPI_p_me_2,p_me_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
lycopene_biosynthesis_p_me_3,HYPO lycopene biosynthesis_me_3,1.58 GERANYLGERANYL_PP_p_me_3 + 4.0 PLASTOQUINONE_p_me_3 + 0.42 aGERANYLGERANYL_PP_p_me_3 --> CPD1F_114_p_me_3 + 4.0 PLASTOQUINOL_1_p_me_3 + 1.1 PPI_p_me_3 + 1.32 PROTON_p_me_3 + 0.9 bPPI_p_me_3,p_me_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
lycopene_biosynthesis_p_me_4,HYPO lycopene biosynthesis_me_4,1.58 GERANYLGERANYL_PP_p_me_4 + 4.0 PLASTOQUINONE_p_me_4 + 0.42 aGERANYLGERANYL_PP_p_me_4 --> CPD1F_114_p_me_4 + 4.0 PLASTOQUINOL_1_p_me_4 + 1.1 PPI_p_me_4 + 1.32 PROTON_p_me_4 + 0.9 bPPI_p_me_4,p_me_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
lycopene_biosynthesis_p_gc_1,HYPO lycopene biosynthesis_gc_1,1.58 GERANYLGERANYL_PP_p_gc_1 + 4.0 PLASTOQUINONE_p_gc_1 + 0.42 aGERANYLGERANYL_PP_p_gc_1 --> CPD1F_114_p_gc_1 + 4.0 PLASTOQUINOL_1_p_gc_1 + 1.1 PPI_p_gc_1 + 1.32 PROTON_p_gc_1 + 0.9 bPPI_p_gc_1,p_gc_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
lycopene_biosynthesis_p_gc_2,HYPO lycopene biosynthesis_gc_2,1.58 GERANYLGERANYL_PP_p_gc_2 + 4.0 PLASTOQUINONE_p_gc_2 + 0.42 aGERANYLGERANYL_PP_p_gc_2 --> CPD1F_114_p_gc_2 + 4.0 PLASTOQUINOL_1_p_gc_2 + 1.1 PPI_p_gc_2 + 1.32 PROTON_p_gc_2 + 0.9 bPPI_p_gc_2,p_gc_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
lycopene_biosynthesis_p_gc_3,HYPO lycopene biosynthesis_gc_3,1.58 GERANYLGERANYL_PP_p_gc_3 + 4.0 PLASTOQUINONE_p_gc_3 + 0.42 aGERANYLGERANYL_PP_p_gc_3 --> CPD1F_114_p_gc_3 + 4.0 PLASTOQUINOL_1_p_gc_3 + 1.1 PPI_p_gc_3 + 1.32 PROTON_p_gc_3 + 0.9 bPPI_p_gc_3,p_gc_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
lycopene_biosynthesis_p_gc_4,HYPO lycopene biosynthesis_gc_4,1.58 GERANYLGERANYL_PP_p_gc_4 + 4.0 PLASTOQUINONE_p_gc_4 + 0.42 aGERANYLGERANYL_PP_p_gc_4 --> CPD1F_114_p_gc_4 + 4.0 PLASTOQUINOL_1_p_gc_4 + 1.1 PPI_p_gc_4 + 1.32 PROTON_p_gc_4 + 0.9 bPPI_p_gc_4,p_gc_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
1_5_1_8_RXN_c_me_1,1.5.1.8-RXN_me_1,2_KETOGLUTARATE_c_me_1 + LYS_c_me_1 + NADPH_c_me_1 + PROTON_c_me_1 --> NADP_c_me_1 + SACCHAROPINE_c_me_1 + WATER_c_me_1,c_me_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
1_5_1_8_RXN_c_me_2,1.5.1.8-RXN_me_2,2_KETOGLUTARATE_c_me_2 + LYS_c_me_2 + NADPH_c_me_2 + PROTON_c_me_2 --> NADP_c_me_2 + SACCHAROPINE_c_me_2 + WATER_c_me_2,c_me_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
1_5_1_8_RXN_c_me_3,1.5.1.8-RXN_me_3,2_KETOGLUTARATE_c_me_3 + LYS_c_me_3 + NADPH_c_me_3 + PROTON_c_me_3 --> NADP_c_me_3 + SACCHAROPINE_c_me_3 + WATER_c_me_3,c_me_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
