,fba1,upb1,lob1
CIT_PROTON_vc_gc_3,0.0,9715.0,0.0
CIT_PROTON_vc_gc_4,0.0,9715.0,0.0
6PGLUCONOLACT_RXN_c_me_1,0.6234324953095257,9715.0,0.0
6PGLUCONOLACT_RXN_c_me_2,0.0,9715.0,0.0
6PGLUCONOLACT_RXN_c_me_3,0.0,9715.0,0.0
6PGLUCONOLACT_RXN_c_me_4,0.630644048711833,9715.0,0.0
6PGLUCONOLACT_RXN_c_gc_1,0.0006184108946970628,9715.0,0.0
6PGLUCONOLACT_RXN_c_gc_2,0.0,9715.0,0.0
6PGLUCONOLACT_RXN_c_gc_3,0.0,9715.0,0.0
6PGLUCONOLACT_RXN_c_gc_4,0.0006085640448936327,9715.0,0.0
DSERDEAM_RXN_c_me_1,0.0,9715.0,0.0
DSERDEAM_RXN_c_me_2,0.0,9715.0,0.0
DSERDEAM_RXN_c_me_3,0.0,9715.0,0.0
DSERDEAM_RXN_c_me_4,0.0,9715.0,0.0
DSERDEAM_RXN_c_gc_1,0.0,9715.0,0.0
DSERDEAM_RXN_c_gc_2,0.0,9715.0,0.0
DSERDEAM_RXN_c_gc_3,0.0,9715.0,0.0
DSERDEAM_RXN_c_gc_4,0.0,9715.0,0.0
LYS_pc_me_1,0.0,9715.0,-1000.0
LYS_pc_me_2,0.1655348266353045,9715.0,-1000.0
LYS_pc_me_3,0.018392758515033955,9715.0,-1000.0
LYS_pc_me_4,0.0,9715.0,-1000.0
LYS_pc_gc_1,0.0,9715.0,-1000.0
LYS_pc_gc_2,0.0,9715.0,-1000.0
LYS_pc_gc_3,0.0,9715.0,-1000.0
LYS_pc_gc_4,0.0,9715.0,-1000.0
CIT_xc_me_1,0.0,9715.0,-1000.0
CIT_xc_me_2,0.0,9715.0,-1000.0
CIT_xc_me_3,0.0,9715.0,-1000.0
CIT_xc_me_4,0.0,9715.0,-1000.0
CIT_xc_gc_1,0.0,9715.0,-1000.0
CIT_xc_gc_2,0.0,9715.0,-1000.0
CIT_xc_gc_3,0.0,9715.0,-1000.0
CIT_xc_gc_4,0.0,9715.0,-1000.0
ISOCITDEH_RXN_m_me_1,0.0,9715.0,-1000.0
ISOCITDEH_RXN_m_me_2,0.0,9715.0,-1000.0
ISOCITDEH_RXN_m_me_3,0.0,9715.0,-1000.0
ISOCITDEH_RXN_m_me_4,0.0,9715.0,-1000.0
ISOCITDEH_RXN_m_gc_1,0.0,9715.0,-1000.0
ISOCITDEH_RXN_m_gc_2,8.428595851882729e-16,9715.0,-1000.0
ISOCITDEH_RXN_m_gc_3,-3.8507571556755566e-17,9715.0,-1000.0
ISOCITDEH_RXN_m_gc_4,0.0,9715.0,-1000.0
PHE_PROTON_rev_vc_me_1,0.015765221465841053,9715.0,0.0
PHE_PROTON_rev_vc_me_2,0.0,9715.0,0.0
PHE_PROTON_rev_vc_me_3,0.0,9715.0,0.0
PHE_PROTON_rev_vc_me_4,0.015765221465841053,9715.0,0.0
PHE_PROTON_rev_vc_gc_1,0.0,9715.0,0.0
PHE_PROTON_rev_vc_gc_2,0.0,9715.0,0.0
PHE_PROTON_rev_vc_gc_3,0.0,9715.0,0.0
PHE_PROTON_rev_vc_gc_4,0.0,9715.0,0.0
GLUTACONYL_COA_mc_me_1,-5.636579519973417e-17,9715.0,-1000.0
GLUTACONYL_COA_mc_me_2,0.0,9715.0,-1000.0
GLUTACONYL_COA_mc_me_3,0.0,9715.0,-1000.0
GLUTACONYL_COA_mc_me_4,0.0,9715.0,-1000.0
GLUTACONYL_COA_mc_gc_1,0.0,9715.0,-1000.0
GLUTACONYL_COA_mc_gc_2,0.0,9715.0,-1000.0
GLUTACONYL_COA_mc_gc_3,0.0,9715.0,-1000.0
GLUTACONYL_COA_mc_gc_4,0.0,9715.0,-1000.0
ARG_PROTON_vc_me_1,0.0,9715.0,0.0
ARG_PROTON_vc_me_2,0.027776816206216956,9715.0,0.0
ARG_PROTON_vc_me_3,0.0,9715.0,0.0
ARG_PROTON_vc_me_4,0.0,9715.0,0.0
ARG_PROTON_vc_gc_1,0.0,9715.0,0.0
ARG_PROTON_vc_gc_2,0.0,9715.0,0.0
ARG_PROTON_vc_gc_3,2.083967617809411e-12,9715.0,0.0
ARG_PROTON_vc_gc_4,-3.994341505766811e-12,9715.0,0.0
RXN_7984_p_me_1,0.0,9715.0,0.0
RXN_7984_p_me_2,0.0,9715.0,0.0
RXN_7984_p_me_3,0.0,9715.0,0.0
RXN_7984_p_me_4,0.0,9715.0,0.0
RXN_7984_p_gc_1,0.0,9715.0,0.0
RXN_7984_p_gc_2,0.0,9715.0,0.0
RXN_7984_p_gc_3,0.0,9715.0,0.0
RXN_7984_p_gc_4,0.0,9715.0,0.0
NADPHox_m_tx_me_1,0.0,9715.0,0.0
NADPHox_m_tx_me_2,0.0,9715.0,0.0
NADPHox_m_tx_me_3,0.0,9715.0,0.0
NADPHox_m_tx_me_4,0.0,9715.0,0.0
NADPHox_m_tx_gc_1,0.0,9715.0,0.0
NADPHox_m_tx_gc_2,0.0,9715.0,0.0
NADPHox_m_tx_gc_3,0.0,9715.0,0.0
NADPHox_m_tx_gc_4,0.0,9715.0,0.0
PALMITATE_xc_me_1,0.0,9715.0,-1000.0
PALMITATE_xc_me_2,0.0,9715.0,-1000.0
PALMITATE_xc_me_3,0.0,9715.0,-1000.0
PALMITATE_xc_me_4,0.0,9715.0,-1000.0
PALMITATE_xc_gc_1,0.0,9715.0,-1000.0
PALMITATE_xc_gc_2,0.0,9715.0,-1000.0
PALMITATE_xc_gc_3,0.0,9715.0,-1000.0
PALMITATE_xc_gc_4,0.0,9715.0,-1000.0
NH3_mc_me_1,0.0,9715.0,-1000.0
NH3_mc_me_2,0.0,9715.0,-1000.0
NH3_mc_me_3,-1.0675674235316728,9715.0,-1000.0
NH3_mc_me_4,0.0,9715.0,-1000.0
NH3_mc_gc_1,0.0,9715.0,-1000.0
NH3_mc_gc_2,1.6857191703765458e-15,9715.0,-1000.0
NH3_mc_gc_3,-1.998657328901094e-12,9715.0,-1000.0
NH3_mc_gc_4,-1.637256698506225e-13,9715.0,-1000.0
PSERTRANSAM_RXN_p_me_1,0.012105437689132503,9715.0,-1000.0
PSERTRANSAM_RXN_p_me_2,0.07798153737672295,9715.0,-1000.0
PSERTRANSAM_RXN_p_me_3,0.05382778415382498,9715.0,-1000.0
PSERTRANSAM_RXN_p_me_4,0.01072910982496318,9715.0,-1000.0
PSERTRANSAM_RXN_p_gc_1,-1.2814444363476134e-18,9715.0,-1000.0
PSERTRANSAM_RXN_p_gc_2,0.021453039464364384,9715.0,-1000.0
PSERTRANSAM_RXN_p_gc_3,0.0,9715.0,-1000.0
PSERTRANSAM_RXN_p_gc_4,-1.1217680755435221e-11,9715.0,-1000.0
BRANCHED_CHAINAMINOTRANSFERILEU_RXN_p_me_1,0.0,9715.0,-1000.0
BRANCHED_CHAINAMINOTRANSFERILEU_RXN_p_me_2,-0.13006308020312438,9715.0,-1000.0
BRANCHED_CHAINAMINOTRANSFERILEU_RXN_p_me_3,-0.014451453355902791,9715.0,-1000.0
BRANCHED_CHAINAMINOTRANSFERILEU_RXN_p_me_4,0.0,9715.0,-1000.0
BRANCHED_CHAINAMINOTRANSFERILEU_RXN_p_gc_1,0.0,9715.0,-1000.0
BRANCHED_CHAINAMINOTRANSFERILEU_RXN_p_gc_2,0.0,9715.0,-1000.0
BRANCHED_CHAINAMINOTRANSFERILEU_RXN_p_gc_3,0.0,9715.0,-1000.0
BRANCHED_CHAINAMINOTRANSFERILEU_RXN_p_gc_4,0.0,9715.0,-1000.0
FUM_pc_me_1,0.0011573673419257083,9715.0,-1000.0
FUM_pc_me_2,0.03472102025777121,9715.0,-1000.0
FUM_pc_me_3,0.006944204051353002,9715.0,-1000.0
FUM_pc_me_4,0.0011573673419257083,9715.0,-1000.0
FUM_pc_gc_1,-3.844333309042844e-18,9715.0,-1000.0
FUM_pc_gc_2,0.0,9715.0,-1000.0
FUM_pc_gc_3,-4.569829959086032e-13,9715.0,-1000.0
FUM_pc_gc_4,4.8701302145413926e-12,9715.0,-1000.0
Ferredoxin_Plastoquinone_Reductase_p_me_1,0.0,9715.0,0.0
Ferredoxin_Plastoquinone_Reductase_p_me_2,0.0,9715.0,0.0
Ferredoxin_Plastoquinone_Reductase_p_me_3,0.0,9715.0,0.0
Ferredoxin_Plastoquinone_Reductase_p_me_4,0.0,9715.0,0.0
Ferredoxin_Plastoquinone_Reductase_p_gc_1,0.0,9715.0,0.0
Ferredoxin_Plastoquinone_Reductase_p_gc_2,0.0,9715.0,0.0
Ferredoxin_Plastoquinone_Reductase_p_gc_3,0.0,9715.0,0.0
Ferredoxin_Plastoquinone_Reductase_p_gc_4,0.0,9715.0,0.0
BRANCHED_CHAINAMINOTRANSFERILEU_RXN_m_me_1,0.0,9715.0,-1000.0
BRANCHED_CHAINAMINOTRANSFERILEU_RXN_m_me_2,-2.838180925159984e-18,9715.0,-1000.0
BRANCHED_CHAINAMINOTRANSFERILEU_RXN_m_me_3,0.0,9715.0,-1000.0
BRANCHED_CHAINAMINOTRANSFERILEU_RXN_m_me_4,0.0,9715.0,-1000.0
BRANCHED_CHAINAMINOTRANSFERILEU_RXN_m_gc_1,0.0,9715.0,-1000.0
BRANCHED_CHAINAMINOTRANSFERILEU_RXN_m_gc_2,0.0,9715.0,-1000.0
BRANCHED_CHAINAMINOTRANSFERILEU_RXN_m_gc_3,0.0,9715.0,-1000.0
BRANCHED_CHAINAMINOTRANSFERILEU_RXN_m_gc_4,0.0,9715.0,-1000.0
ISOCITDEH_RXN_x_me_1,0.0,9715.0,-1000.0
ISOCITDEH_RXN_x_me_2,-7.437078778277395e-19,9715.0,-1000.0
ISOCITDEH_RXN_x_me_3,0.0,9715.0,-1000.0
ISOCITDEH_RXN_x_me_4,0.0,9715.0,-1000.0
ISOCITDEH_RXN_x_gc_1,0.0,9715.0,-1000.0
ISOCITDEH_RXN_x_gc_2,0.0,9715.0,-1000.0
ISOCITDEH_RXN_x_gc_3,0.0,9715.0,-1000.0
ISOCITDEH_RXN_x_gc_4,0.0,9715.0,-1000.0
Cellulose_biomass_me_1,0.0,0.0,-1000.0
Cellulose_biomass_me_2,0.0,0.0,-1000.0
Cellulose_biomass_me_3,0.0,0.0,-1000.0
Cellulose_biomass_me_4,0.0,0.0,-1000.0
Cellulose_biomass_gc_1,0.0,0.0,-1000.0
Cellulose_biomass_gc_2,0.0,0.0,-1000.0
Cellulose_biomass_gc_3,0.0,0.0,-1000.0
Cellulose_biomass_gc_4,0.0,0.0,-1000.0
RXN_7679_p_me_1,0.0,9715.0,0.0
RXN_7679_p_me_2,0.0,9715.0,0.0
RXN_7679_p_me_3,0.0,9715.0,0.0
RXN_7679_p_me_4,0.0,9715.0,0.0
RXN_7679_p_gc_1,0.0,9715.0,0.0
RXN_7679_p_gc_2,0.0,9715.0,0.0
RXN_7679_p_gc_3,0.0,9715.0,0.0
RXN_7679_p_gc_4,0.0,9715.0,0.0
3PGAREARR_RXN_c_me_1,0.8364957285370322,9715.0,-1000.0
3PGAREARR_RXN_c_me_2,0.0,9715.0,-1000.0
3PGAREARR_RXN_c_me_3,0.0,9715.0,-1000.0
3PGAREARR_RXN_c_me_4,0.8780213141772014,9715.0,-1000.0
3PGAREARR_RXN_c_gc_1,0.00032087754854228366,9715.0,-1000.0
3PGAREARR_RXN_c_gc_2,0.651895313785565,9715.0,-1000.0
3PGAREARR_RXN_c_gc_3,-0.023752042960996908,9715.0,-1000.0
3PGAREARR_RXN_c_gc_4,0.00030428202392423077,9715.0,-1000.0
RXN_9658_p_me_1,0.0,9715.0,0.0
RXN_9658_p_me_2,-7.308059789114151e-19,9715.0,0.0
RXN_9658_p_me_3,0.0,9715.0,0.0
RXN_9658_p_me_4,0.0,9715.0,0.0
RXN_9658_p_gc_1,0.0,9715.0,0.0
RXN_9658_p_gc_2,0.0,9715.0,0.0
RXN_9658_p_gc_3,-9.626892889517699e-18,9715.0,0.0
RXN_9658_p_gc_4,0.0,9715.0,0.0
RXN_1826_p_me_1,0.0,0.0,0.0
RXN_1826_p_me_2,0.0,0.0,0.0
RXN_1826_p_me_3,0.0,0.0,0.0
RXN_1826_p_me_4,0.0,0.0,0.0
RXN_1826_p_gc_1,0.0,0.0,0.0
RXN_1826_p_gc_2,0.0,0.0,0.0
RXN_1826_p_gc_3,0.0,0.0,0.0
RXN_1826_p_gc_4,0.0,0.0,0.0
PHOSPHOGLUCMUT_RXN_c_me_1,0.4959343582246128,9715.0,-1000.0
PHOSPHOGLUCMUT_RXN_c_me_2,-8.122111167642707,9715.0,-1000.0
PHOSPHOGLUCMUT_RXN_c_me_3,-9.011072678440232,9715.0,-1000.0
PHOSPHOGLUCMUT_RXN_c_me_4,0.5127459745979123,9715.0,-1000.0
PHOSPHOGLUCMUT_RXN_c_gc_1,0.00015752074897271734,9715.0,-1000.0
PHOSPHOGLUCMUT_RXN_c_gc_2,0.3437080408016019,9715.0,-1000.0
PHOSPHOGLUCMUT_RXN_c_gc_3,0.0,9715.0,-1000.0
PHOSPHOGLUCMUT_RXN_c_gc_4,0.00015214101418696172,9715.0,-1000.0
CYS_TRNA_LIGASE_RXN_c_me_1,0.0,9715.0,0.0
CYS_TRNA_LIGASE_RXN_c_me_2,0.0,9715.0,0.0
CYS_TRNA_LIGASE_RXN_c_me_3,0.0,9715.0,0.0
CYS_TRNA_LIGASE_RXN_c_me_4,0.0,9715.0,0.0
CYS_TRNA_LIGASE_RXN_c_gc_1,0.0,9715.0,0.0
CYS_TRNA_LIGASE_RXN_c_gc_2,0.0,9715.0,0.0
CYS_TRNA_LIGASE_RXN_c_gc_3,0.0,9715.0,0.0
CYS_TRNA_LIGASE_RXN_c_gc_4,0.0,9715.0,0.0
LCYSDESULF_RXN_c_me_1,0.0,9715.0,0.0
LCYSDESULF_RXN_c_me_2,0.0,9715.0,0.0
LCYSDESULF_RXN_c_me_3,0.0,9715.0,0.0
LCYSDESULF_RXN_c_me_4,0.0,9715.0,0.0
LCYSDESULF_RXN_c_gc_1,0.0,9715.0,0.0
LCYSDESULF_RXN_c_gc_2,0.0,9715.0,0.0
LCYSDESULF_RXN_c_gc_3,0.0,9715.0,0.0
LCYSDESULF_RXN_c_gc_4,0.0,9715.0,0.0
FattyAcid_biomass_me_1,0.0,0.0,-1000.0
FattyAcid_biomass_me_2,0.0,0.0,-1000.0
FattyAcid_biomass_me_3,0.0,0.0,-1000.0
FattyAcid_biomass_me_4,0.0,0.0,-1000.0
FattyAcid_biomass_gc_1,0.0,0.0,-1000.0
FattyAcid_biomass_gc_2,0.0,0.0,-1000.0
FattyAcid_biomass_gc_3,0.0,0.0,-1000.0
FattyAcid_biomass_gc_4,0.0,0.0,-1000.0
ISOCITDEH_RXN_c_me_1,0.6627811306771183,9715.0,-1000.0
ISOCITDEH_RXN_c_me_2,0.0,9715.0,-1000.0
ISOCITDEH_RXN_c_me_3,0.001207687661240536,9715.0,-1000.0
ISOCITDEH_RXN_c_me_4,0.5377525253430714,9715.0,-1000.0
ISOCITDEH_RXN_c_gc_1,0.0007855006492421485,9715.0,-1000.0
ISOCITDEH_RXN_c_gc_2,0.0,9715.0,-1000.0
ISOCITDEH_RXN_c_gc_3,2.5409506137180145e-12,9715.0,-1000.0
ISOCITDEH_RXN_c_gc_4,0.0008150411937823071,9715.0,-1000.0
RXN_9514_p_me_1,0.0,9715.0,0.0
RXN_9514_p_me_2,-1.2105100476968372e-18,9715.0,0.0
RXN_9514_p_me_3,0.0,9715.0,0.0
RXN_9514_p_me_4,0.0,9715.0,0.0
RXN_9514_p_gc_1,0.0,9715.0,0.0
RXN_9514_p_gc_2,0.0,9715.0,0.0
RXN_9514_p_gc_3,-9.626892889517699e-18,9715.0,0.0
RXN_9514_p_gc_4,0.0,9715.0,0.0
PEPCARBOXYKIN_RXN_c_me_1,0.0,9715.0,0.0
PEPCARBOXYKIN_RXN_c_me_2,0.0,9715.0,0.0
PEPCARBOXYKIN_RXN_c_me_3,0.0,9715.0,0.0
PEPCARBOXYKIN_RXN_c_me_4,0.0,9715.0,0.0
PEPCARBOXYKIN_RXN_c_gc_1,0.0,9715.0,0.0
PEPCARBOXYKIN_RXN_c_gc_2,0.0,9715.0,0.0
PEPCARBOXYKIN_RXN_c_gc_3,0.02375204295183244,9715.0,0.0
PEPCARBOXYKIN_RXN_c_gc_4,0.0,9715.0,0.0
ARGSUCCINSYN_RXN_p_me_1,0.0,9715.0,0.0
ARGSUCCINSYN_RXN_p_me_2,0.031248918231994088,9715.0,0.0
ARGSUCCINSYN_RXN_p_me_3,0.003472102025777123,9715.0,0.0
ARGSUCCINSYN_RXN_p_me_4,0.0,9715.0,0.0
ARGSUCCINSYN_RXN_p_gc_1,0.0,9715.0,0.0
ARGSUCCINSYN_RXN_p_gc_2,0.0,9715.0,0.0
ARGSUCCINSYN_RXN_p_gc_3,2.083967617809411e-12,9715.0,0.0
ARGSUCCINSYN_RXN_p_gc_4,0.0,9715.0,0.0
OAA_SO4_mc_me_1,0.0,9715.0,-1000.0
OAA_SO4_mc_me_2,0.0,9715.0,-1000.0
OAA_SO4_mc_me_3,0.0,9715.0,-1000.0
OAA_SO4_mc_me_4,0.0,9715.0,-1000.0
OAA_SO4_mc_gc_1,0.0,9715.0,-1000.0
OAA_SO4_mc_gc_2,0.0,9715.0,-1000.0
OAA_SO4_mc_gc_3,0.0,9715.0,-1000.0
OAA_SO4_mc_gc_4,0.0,9715.0,-1000.0
CO2_tx_me_1,-3.0426853408125454,103.221633354175,-1000.0
CO2_tx_me_2,110.7288401599421,142.9602467005187,0
CO2_tx_me_3,114.64172352931332,142.9602467005187,0
CO2_tx_me_4,-3.101525735438689,103.221633354175,-1000.0
CO2_tx_gc_1,-0.0028194951890721754,9715.0,-1000.0
CO2_tx_gc_2,0.27436422441091957,9715.0,-1000.0
CO2_tx_gc_3,0.02025533769996975,9715.0,-1000.0
CO2_tx_gc_4,-0.002847210455354417,9715.0,-1000.0
PREPHENATE_TRANSAMINE_RXN_p_me_1,0.0,9715.0,0.0
PREPHENATE_TRANSAMINE_RXN_p_me_2,0.4256609795777409,9715.0,0.0
PREPHENATE_TRANSAMINE_RXN_p_me_3,0.047295664397521704,9715.0,0.0
PREPHENATE_TRANSAMINE_RXN_p_me_4,0.0,9715.0,0.0
PREPHENATE_TRANSAMINE_RXN_p_gc_1,0.0,9715.0,0.0
PREPHENATE_TRANSAMINE_RXN_p_gc_2,0.0,9715.0,0.0
PREPHENATE_TRANSAMINE_RXN_p_gc_3,0.0,9715.0,0.0
PREPHENATE_TRANSAMINE_RXN_p_gc_4,0.0,9715.0,0.0
CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c_me_1,0.0,9715.0,0.0
CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c_me_2,0.0,9715.0,0.0
CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c_me_3,0.0,9715.0,0.0
CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c_me_4,0.0,9715.0,0.0
CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c_gc_1,0.0,9715.0,0.0
CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c_gc_2,0.0,9715.0,0.0
CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c_gc_3,0.0,9715.0,0.0
CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c_gc_4,0.0,9715.0,0.0
VAL_PROTON_rev_vc_me_1,0.013356645768304537,9715.0,0.0
VAL_PROTON_rev_vc_me_2,0.0,9715.0,0.0
VAL_PROTON_rev_vc_me_3,0.0,9715.0,0.0
VAL_PROTON_rev_vc_me_4,0.038255686184457606,9715.0,0.0
VAL_PROTON_rev_vc_gc_1,0.0,9715.0,0.0
VAL_PROTON_rev_vc_gc_2,0.0,9715.0,0.0
VAL_PROTON_rev_vc_gc_3,0.0,9715.0,0.0
VAL_PROTON_rev_vc_gc_4,7.824957341683e-12,9715.0,0.0
Mg_biomass_me_1,0.0,0.0,-1000.0
Mg_biomass_me_2,0.0,0.0,-1000.0
Mg_biomass_me_3,0.0,0.0,-1000.0
Mg_biomass_me_4,0.0,0.0,-1000.0
Mg_biomass_gc_1,0.0,0.0,-1000.0
Mg_biomass_gc_2,0.0,0.0,-1000.0
Mg_biomass_gc_3,0.0,0.0,-1000.0
Mg_biomass_gc_4,0.0,0.0,-1000.0
PHOSPHORYL_CHOLINE_mc_me_1,0.0,9715.0,-1000.0
PHOSPHORYL_CHOLINE_mc_me_2,0.0,9715.0,-1000.0
PHOSPHORYL_CHOLINE_mc_me_3,0.0,9715.0,-1000.0
PHOSPHORYL_CHOLINE_mc_me_4,0.0,9715.0,-1000.0
PHOSPHORYL_CHOLINE_mc_gc_1,0.0,9715.0,-1000.0
PHOSPHORYL_CHOLINE_mc_gc_2,0.0,9715.0,-1000.0
PHOSPHORYL_CHOLINE_mc_gc_3,0.0,9715.0,-1000.0
PHOSPHORYL_CHOLINE_mc_gc_4,0.0,9715.0,-1000.0
RXN_9660_p_me_1,0.0,9715.0,0.0
RXN_9660_p_me_2,-7.308059789114151e-19,9715.0,0.0
RXN_9660_p_me_3,0.0,9715.0,0.0
RXN_9660_p_me_4,0.0,9715.0,0.0
RXN_9660_p_gc_1,0.0,9715.0,0.0
RXN_9660_p_gc_2,0.0,9715.0,0.0
RXN_9660_p_gc_3,-9.626892889517699e-18,9715.0,0.0
RXN_9660_p_gc_4,0.0,9715.0,0.0
DIHYDROPICRED_RXN_NADP_p_me_1,0.0,9715.0,0.0
DIHYDROPICRED_RXN_NADP_p_me_2,0.16553482663530447,9715.0,0.0
DIHYDROPICRED_RXN_NADP_p_me_3,0.018392758515033955,9715.0,0.0
DIHYDROPICRED_RXN_NADP_p_me_4,0.0,9715.0,0.0
DIHYDROPICRED_RXN_NADP_p_gc_1,0.0,9715.0,0.0
DIHYDROPICRED_RXN_NADP_p_gc_2,0.0,9715.0,0.0
DIHYDROPICRED_RXN_NADP_p_gc_3,0.0,9715.0,0.0
DIHYDROPICRED_RXN_NADP_p_gc_4,0.0,9715.0,0.0
RXN_6884_m_me_1,-1.6067372350446377e-16,9715.0,0.0
RXN_6884_m_me_2,7.984805447339487e-15,9715.0,0.0
RXN_6884_m_me_3,0.0,9715.0,0.0
RXN_6884_m_me_4,0.0,9715.0,0.0
RXN_6884_m_gc_1,0.0,9715.0,0.0
RXN_6884_m_gc_2,0.0,9715.0,0.0
RXN_6884_m_gc_3,0.0,9715.0,0.0
RXN_6884_m_gc_4,0.0,9715.0,0.0
MALONYL_COA_ACP_TRANSACYL_RXN_p_me_1,0.0,9715.0,0.0
MALONYL_COA_ACP_TRANSACYL_RXN_p_me_2,3.6315301430905115e-18,9715.0,0.0
MALONYL_COA_ACP_TRANSACYL_RXN_p_me_3,0.0,9715.0,0.0
MALONYL_COA_ACP_TRANSACYL_RXN_p_me_4,0.0,9715.0,0.0
MALONYL_COA_ACP_TRANSACYL_RXN_p_gc_1,0.0,9715.0,0.0
MALONYL_COA_ACP_TRANSACYL_RXN_p_gc_2,0.0,9715.0,0.0
MALONYL_COA_ACP_TRANSACYL_RXN_p_gc_3,-9.626892889517702e-18,9715.0,0.0
MALONYL_COA_ACP_TRANSACYL_RXN_p_gc_4,0.0,9715.0,0.0
SUCROSE_PROTON_rev_vc_me_1,2.3297361596267105,9715.0,0.0
SUCROSE_PROTON_rev_vc_me_2,0.0,9715.0,0.0
SUCROSE_PROTON_rev_vc_me_3,0.0,9715.0,0.0
SUCROSE_PROTON_rev_vc_me_4,2.34654777600001,9715.0,0.0
SUCROSE_PROTON_vc_gc_1,0.0,9715.0,0.0
SUCROSE_PROTON_vc_gc_2,0.0,9715.0,0.0
SUCROSE_PROTON_vc_gc_3,0.0,9715.0,0.0
SUCROSE_PROTON_vc_gc_4,0.0,9715.0,0.0
O2_mc_me_1,-1.7722751081108314,9715.0,-1000.0
O2_mc_me_2,-6.3396760226018145,9715.0,-1000.0
O2_mc_me_3,-8.052398410295451,9715.0,-1000.0
O2_mc_me_4,-1.7910170451782115,9715.0,-1000.0
O2_mc_gc_1,-0.0012668169720555682,9715.0,-1000.0
O2_mc_gc_2,-0.3686442496868977,9715.0,-1000.0
O2_mc_gc_3,-0.013273141410506985,9715.0,-1000.0
O2_mc_gc_4,-0.0012714642018986208,9715.0,-1000.0
CIT_ISOCITRATE_mc_me_1,0.0,9715.0,-1000.0
CIT_ISOCITRATE_mc_me_2,0.0,9715.0,-1000.0
CIT_ISOCITRATE_mc_me_3,0.0,9715.0,-1000.0
CIT_ISOCITRATE_mc_me_4,0.0,9715.0,-1000.0
CIT_ISOCITRATE_mc_gc_1,0.0,9715.0,-1000.0
CIT_ISOCITRATE_mc_gc_2,0.0,9715.0,-1000.0
CIT_ISOCITRATE_mc_gc_3,0.0,9715.0,-1000.0
CIT_ISOCITRATE_mc_gc_4,0.0,9715.0,-1000.0
LYSINE_TRNA_LIGASE_RXN_c_me_1,0.0,9715.0,0.0
LYSINE_TRNA_LIGASE_RXN_c_me_2,0.0,9715.0,0.0
LYSINE_TRNA_LIGASE_RXN_c_me_3,0.0,9715.0,0.0
LYSINE_TRNA_LIGASE_RXN_c_me_4,0.0,9715.0,0.0
LYSINE_TRNA_LIGASE_RXN_c_gc_1,0.0,9715.0,0.0
LYSINE_TRNA_LIGASE_RXN_c_gc_2,0.0,9715.0,0.0
LYSINE_TRNA_LIGASE_RXN_c_gc_3,0.0,9715.0,0.0
LYSINE_TRNA_LIGASE_RXN_c_gc_4,0.0,9715.0,0.0
SULFATE_ADENYLYLTRANS_RXN_p_me_1,0.0,9715.0,0.0
SULFATE_ADENYLYLTRANS_RXN_p_me_2,0.006944204051521425,9715.0,0.0
SULFATE_ADENYLYLTRANS_RXN_p_me_3,0.009359579373833988,9715.0,0.0
SULFATE_ADENYLYLTRANS_RXN_p_me_4,0.0,9715.0,0.0
SULFATE_ADENYLYLTRANS_RXN_p_gc_1,0.0,9715.0,0.0
SULFATE_ADENYLYLTRANS_RXN_p_gc_2,0.0,9715.0,0.0
SULFATE_ADENYLYLTRANS_RXN_p_gc_3,0.0,9715.0,0.0
SULFATE_ADENYLYLTRANS_RXN_p_gc_4,0.0,9715.0,0.0
H_xc_me_1,-1.3751319969109575e-15,9715.0,-1000.0
H_xc_me_2,-6.693370900449662e-18,9715.0,-1000.0
H_xc_me_3,0.0,9715.0,-1000.0
H_xc_me_4,-6.691430988093572e-17,9715.0,-1000.0
H_xc_gc_1,0.0,9715.0,-1000.0
H_xc_gc_2,0.0,9715.0,-1000.0
H_xc_gc_3,1.3216407440225255e-19,9715.0,-1000.0
H_xc_gc_4,0.0,9715.0,-1000.0
NITRATE_REDUCTASE_NADH_RXN_c_me_1,0.0,9715.0,0.0
NITRATE_REDUCTASE_NADH_RXN_c_me_2,2.8754638004232915,9715.0,0.0
NITRATE_REDUCTASE_NADH_RXN_c_me_3,0.5884295445163109,9715.0,0.0
NITRATE_REDUCTASE_NADH_RXN_c_me_4,0.0,9715.0,0.0
NITRATE_REDUCTASE_NADH_RXN_c_gc_1,0.0,9715.0,0.0
NITRATE_REDUCTASE_NADH_RXN_c_gc_2,0.0,9715.0,0.0
NITRATE_REDUCTASE_NADH_RXN_c_gc_3,0.0,9715.0,0.0
NITRATE_REDUCTASE_NADH_RXN_c_gc_4,0.0,9715.0,0.0
CO2_xc_me_1,-5.636579519973415e-17,9715.0,-1000.0
CO2_xc_me_2,-2.838180925159986e-18,9715.0,-1000.0
CO2_xc_me_3,0.0,9715.0,-1000.0
CO2_xc_me_4,0.0,9715.0,-1000.0
CO2_xc_gc_1,0.0,9715.0,-1000.0
CO2_xc_gc_2,0.0,9715.0,-1000.0
